request,classification
/tienda1/miembros/editar.jsp /modo=registro&login=seniuk&password=t0aspa70ble&nombre=Lucio&apellidos=Sogorb+Ipamo&email=astor%40caspospas.py&dni=81403734H&direccion=Calle+Polvorin%2C+117%2C+&ciudad=Tramaced&cp=49540&provincia=Palencia&ntc=9904632053725609&B1=Registrar,0
/tienda1/publico/anadir.jsp /id=2&nombre=Jam%F3n+Ib%E9rico&precio=100&cantidad=15&B1=A%F1adir+al+carrito,0
/tienda1/publico/autenticar.jsp /modo=entrar&login=arlan&pwd=9.84Is22Nte334c799&remember=off&B1=Entrar,0
/tienda1/publico/caracteristicas.jsp /id=1,0
/tienda1/publico/entrar.jsp /errorMsg=Credenciales+incorrectas,0
/tienda1/publico/pagar.jsp /modo=insertar&precio=9423&B1=Confirmar,0
/tienda1/publico/registro.jsp /modo=registro&login=karattup&password=baNcAleRo&nombre=Filis&apellidos=Nafria+Mirambell&email=ikebe.king%40zarasalud.us&dni=59323170Y&direccion=C%2F+Maestro+Faus%2C+77%2C+13%3FF&ciudad=Carbajosa+de+la+Sagrada&cp=43470&provincia=Madrid&ntc=0629460582671873&B1=Registrar,0
/tienda1/publico/vaciar.jsp /B2=Vaciar+carrito,0
/tienda1/miembros/editar.jsp /modo=registro&login=sandler&password=F1581Il2ente&nombre=Italo&apellidos=Nicolalde+Llovet&email=eby%40miplat.nl&dni=03206041W&direccion=Pl.+Sierra+De+Ayllon+100%2C+&ciudad=Barcones&cp=45190&provincia=La+Rioja&ntc=5118232940986144&B1=Registrar,0
/tienda1/publico/anadir.jsp /id=1&nombre=Vino+Rioja&precio=85&cantidad=34&B1=A%F1adir+al+carrito,0
/tienda1/publico/autenticar.jsp /modo=entrar&login=digiacom&pwd=harm%F3nica&remember=off&B1=Entrar,0
/tienda1/publico/caracteristicas.jsp /id=1,0
/tienda1/publico/entrar.jsp /errorMsg=Credenciales+incorrectas,0
/tienda1/publico/pagar.jsp /modo=insertar&precio=4661&B1=Confirmar,0
/tienda1/publico/registro.jsp /modo=registro&login=thibaud79&password=-saborete&nombre=Adelfa&apellidos=Ugartechea+Oviol&email=pangborne%40europop.mw&dni=28011073V&direccion=Calle+Codigo+Correspondencia+Oficial+Correos-telegrafos+S%2FN+9A&ciudad=Orera&cp=05530&provincia=Burgos&ntc=0273416778128431&B1=Registrar,0
/tienda1/publico/vaciar.jsp /B2=Vaciar+carrito,0
/tienda1/miembros/editar.jsp /modo=registro&login=karkotsk&password=Kim&nombre=Alfeo&apellidos=Rodo+De+la+Cerda&email=savitsky%40tetdevelocidad.sj&dni=51842682S&direccion=Portugal+87%2C+&ciudad=Villanueva+del+Rosario&cp=06670&provincia=Badajoz&ntc=5854367786451207&B1=Registrar,0
/tienda1/publico/anadir.jsp /id=3&nombre=Jam%F3n+Ib%E9rico&precio=39&cantidad=57&B1=A%F1adir+al+carrito,0
/tienda1/publico/autenticar.jsp /modo=entrar&login=emad&pwd=6onc%2Bhesta&remember=on&B1=Entrar,0
/tienda1/publico/caracteristicas.jsp /id=2,0
/tienda1/publico/entrar.jsp /errorMsg=Credenciales+incorrectas,0
/tienda1/publico/pagar.jsp /modo=insertar&precio=8424&B1=Pasar+por+caja,0
/tienda1/publico/registro.jsp /modo=registro&login=pingshen&password=z4rce7a&nombre=Vern%F3n&apellidos=Krug+Sabet&email=terroba%40multireform.gn&dni=01062744Y&direccion=C%2F+Amador+De+Los+Rios%2C+131%2C+1%3FG&ciudad=C%E1rmenes&cp=44314&provincia=%C1vila&ntc=5695809811217784&B1=Registrar,0
/tienda1/publico/vaciar.jsp /B2=Vaciar+carrito,0
/tienda1/miembros/editar.jsp /modo=registro&login=lula&password=indIVIduo&nombre=Iracen&apellidos=Frau+Puigveh%ED&email=murphy-ekstroem%40altoguadiana.ao&dni=61128609Z&direccion=Calle+Matula%2C+S%2FN%2C+&ciudad=Cor%E7%E0&cp=42210&provincia=Burgos&ntc=7915699195068000&B1=Registrar,0
/tienda1/publico/anadir.jsp /id=1&nombre=Jam%F3n+Ib%E9rico&precio=100&cantidad=6&B1=A%F1adir+al+carrito,0
/tienda1/publico/autenticar.jsp /modo=entrar&login=godiva&pwd=6r5ncer5&remember=off&B1=Entrar,0
/tienda1/publico/caracteristicas.jsp /id=2,0
/tienda1/publico/entrar.jsp /errorMsg=Credenciales+incorrectas,0
/tienda1/publico/pagar.jsp /modo=insertar&precio=9362&B1=Pasar+por+caja,0
/tienda1/publico/registro.jsp /modo=registro&login=kirk&password=suplementero&nombre=Davel&apellidos=Rus+Maragliano&email=webb%40testevelocidad.bg&dni=69393006M&direccion=C%2F+Oblit+76+&ciudad=Pe%F1afiel&cp=49211&provincia=Girona&ntc=4171760827421606&B1=Registrar,0
/tienda1/publico/vaciar.jsp /B2=Vaciar+carrito,0
/tienda1/miembros/editar.jsp /modo=registro&login=elisha&password=borracho&nombre=Ele%E1zaro&apellidos=Morlanes+Funosa&email=gilda6%40mytanga.om&dni=32159249M&direccion=Raixa+S%2FN+&ciudad=Aguilar+de+Bureba&cp=07650&provincia=Castell%F3n&ntc=1399422098640864&B1=Registrar,0
/tienda1/publico/anadir.jsp /id=3&nombre=Vino+Rioja&precio=85&cantidad=96&B1=A%F1adir+al+carrito,0
/tienda1/publico/autenticar.jsp /modo=entrar&login=hall&pwd=9at39243z3&remember=on&B1=Entrar,0
/tienda1/publico/caracteristicas.jsp /id=2,0
/tienda1/publico/entrar.jsp /errorMsg=Credenciales+incorrectas,0
/tienda1/publico/pagar.jsp /modo=insertar&precio=6538&B1=Pasar+por+caja,0
/tienda1/publico/registro.jsp /modo=registro&login=hungkai&password=0n3r3OSCUrA&nombre=Alegr%EDa&apellidos=Emparan+Carpio&email=levert_lightfoot%40laschinas.tm&dni=24299684T&direccion=Passatge+Badal%2C+31%2C+&ciudad=Bri%F1as&cp=44194&provincia=Alicante&ntc=7328487028477880&B1=Registrar,0
/tienda1/publico/vaciar.jsp /B2=Vaciar+carrito,0
/tienda1/miembros/editar.jsp /modo=registro&login=mendie&password=g3a254&nombre=Ros%E1ngela&apellidos=Monistca+Tunaroza&email=marion_daumery1%40salacomplices.sd&dni=13021468H&direccion=C%2F+Ortiz+De+Zu%F1iga%2C+8%2C+&ciudad=Poyales+del+Hoyo&cp=24220&provincia=Tarragona&ntc=0207128835612195&B1=Registrar,0
/tienda1/publico/anadir.jsp /id=3&nombre=Jam%F3n+Ib%E9rico&precio=100&cantidad=95&B1=A%F1adir+al+carrito,0
/tienda1/publico/autenticar.jsp /modo=entrar&login=frieda6&pwd=botague%F1a&remember=off&B1=Entrar,0
/tienda1/publico/caracteristicas.jsp /id=1,0
/tienda1/publico/entrar.jsp /errorMsg=Credenciales+incorrectas,0
/tienda1/publico/pagar.jsp /modo=insertar&precio=3494&B1=Pasar+por+caja,0
/tienda1/publico/registro.jsp /modo=registro&login=kinley3&password=rigente&nombre=Pericles&apellidos=Barr%E9s+Obrador&email=modugno%40wdsl.int&dni=75459581P&direccion=C%2F+Pista%2C+101+&ciudad=Corcos&cp=26111&provincia=Albacete&ntc=0379584529465876&B1=Registrar,0
/tienda1/publico/vaciar.jsp /B2=Vaciar+carrito,0
/tienda1/miembros/editar.jsp /modo=registro&login=snips&password=impenetr-abilidad&nombre=Kalanit&apellidos=Pin%F3s+Turrubiartes&email=ornellas3%40professionalhost.com.pro&dni=98057218F&direccion=Calle+Batalla+De+Otumba+26%2C+&ciudad=Lora+de+Estepa&cp=43120&provincia=Salamanca&ntc=3586735536952135&B1=Registrar,0
/tienda1/publico/anadir.jsp /id=2&nombre=Queso+Manchego&precio=39&cantidad=2&B1=A%F1adir+al+carrito,0
/tienda1/publico/autenticar.jsp /modo=entrar&login=martens&pwd=ha3%F3fila&remember=off&B1=Entrar,0
/tienda1/publico/caracteristicas.jsp /id=1,0
/tienda1/publico/entrar.jsp /errorMsg=Credenciales+incorrectas,0
/tienda1/publico/pagar.jsp /modo=insertar&precio=7269&B1=Confirmar,0
/tienda1/publico/registro.jsp /modo=registro&login=praysner&password=comenzar&nombre=Perla&apellidos=Tasies+Cirujano&email=regas%40zonamodelos.tk&dni=00090113E&direccion=Plza.+Fuentes+Claras%2C+74+&ciudad=Poyatos&cp=48128&provincia=%C1vila&ntc=3900278592647415&B1=Registrar,0
/tienda1/publico/vaciar.jsp /B2=Vaciar+carrito,0
/tienda1/miembros/editar.jsp /modo=registro&login=patten&password=7stambrar&nombre=Galdano&apellidos=Feliu&email=serratosa%40yiutuve.pe&dni=32845189Q&direccion=Illas+Canarias%2C+64%2C+2%3FD&ciudad=Valtablado+del+R%EDo&cp=43470&provincia=Salamanca&ntc=5010625688274863&B1=Registrar,0
/tienda1/publico/anadir.jsp /id=3&nombre=Jam%F3n+Ib%E9rico&precio=100&cantidad=14&B1=A%F1adir+al+carrito,0
/tienda1/publico/autenticar.jsp /modo=entrar&login=snelgrov&pwd=ac4e4865r&remember=off&B1=Entrar,0
/tienda1/publico/caracteristicas.jsp /id=2,0
/tienda1/publico/entrar.jsp /errorMsg=Credenciales+incorrectas,0
/tienda1/publico/pagar.jsp /modo=insertar&precio=4760&B1=Confirmar,0
/tienda1/publico/registro.jsp /modo=registro&login=chin-lin&password=c4l6716o&nombre=Santo&apellidos=Ganoza&email=aprea%40ingenelec.es&dni=81023504R&direccion=Pl.+Quintero+Baez%2C+137+&ciudad=Carde%F1a&cp=09198&provincia=Vizcaya&ntc=3454478326370479&B1=Registrar,0
/tienda1/publico/vaciar.jsp /B2=Vaciar+carrito,0
/tienda1/miembros/editar.jsp /modo=registro&login=bnrlsi&password=RAMaje&nombre=Javiera&apellidos=Chanampa+Coromino&email=wickens%40cpanelhost.com.ht&dni=48573885R&direccion=C%2F+Violetas+43%2C+3-A&ciudad=Pe%F1afiel&cp=49250&provincia=Huelva&ntc=6107572427974464&B1=Registrar,0
/tienda1/publico/anadir.jsp /id=2&nombre=Vino+Rioja&precio=100&cantidad=90&B1=A%F1adir+al+carrito,0
/tienda1/publico/autenticar.jsp /modo=entrar&login=ingrey&pwd=janga7a&remember=on&B1=Entrar,0
/tienda1/publico/caracteristicas.jsp /id=1,0
/tienda1/publico/entrar.jsp /errorMsg=Credenciales+incorrectas,0
/tienda1/publico/pagar.jsp /modo=insertar&precio=4016&B1=Pasar+por+caja,0
/tienda1/publico/registro.jsp /modo=registro&login=negrich&password=h46a00o&nombre=Daniza&apellidos=Manganiello+Arias&email=mylong%40deltamarina.aq&dni=93777834A&direccion=Escultor+Ba%F1uls%2C+96%2C+&ciudad=Santa+Clara+de+Avedillo&cp=39806&provincia=Burgos&ntc=6344938975904168&B1=Registrar,0
/tienda1/publico/vaciar.jsp /B2=Vaciar+carrito,0
/tienda1/miembros/editar.jsp /modo=registro&login=chihung&password=97lea0&nombre=Caleb&apellidos=Moscoso+Danot&email=mike-osbourne%40hiperzaragoza.qa&dni=41910864B&direccion=Plza.+Musico+Diaz+Cano+5%2C+&ciudad=Espronceda&cp=16144&provincia=Burgos&ntc=4646925880970082&B1=Registrar,0
/tienda1/publico/anadir.jsp /id=3&nombre=Vino+Rioja&precio=100&cantidad=63&B1=A%F1adir+al+carrito,0
/tienda1/publico/autenticar.jsp /modo=entrar&login=lusa&pwd=anTiRRegLamEntArIA&remember=on&B1=Entrar,0
/tienda1/publico/caracteristicas.jsp /id=1,0
/tienda1/publico/entrar.jsp /errorMsg=Credenciales+incorrectas,0
/tienda1/publico/pagar.jsp /modo=insertar&precio=2569&B1=Pasar+por+caja,0
/tienda1/publico/registro.jsp /modo=registro&login=hermon&password=eNChUfE&nombre=Galatas&apellidos=Vilagine+Vilamitj%E0&email=negroni%40escarba.ki&dni=50245802W&direccion=Comun+150%2C+&ciudad=Quintanilla+del+Coco&cp=26124&provincia=M%E1laga&ntc=8158777429783500&B1=Registrar,0
/tienda1/publico/vaciar.jsp /B2=Vaciar+carrito,0
/tienda1/miembros/editar.jsp /modo=registro&login=burness&password=eS518l132n&nombre=Albida&apellidos=Anglaril&email=olrich-shapiro1%40nuriamartin.aw&dni=64733615T&direccion=Calle+Salvatierra+196%2C+&ciudad=Valdepolo&cp=13679&provincia=Albacete&ntc=7466876651335348&B1=Registrar,0
/tienda1/publico/anadir.jsp /id=2&nombre=Vino+Rioja&precio=39&cantidad=54&B1=A%F1adir+al+carrito,0
/tienda1/publico/autenticar.jsp /modo=entrar&login=mclawhor&pwd=ga7b%EDn&remember=off&B1=Entrar,0
/tienda1/publico/caracteristicas.jsp /id=2,0
/tienda1/publico/entrar.jsp /errorMsg=Credenciales+incorrectas,0
/tienda1/publico/pagar.jsp /modo=insertar&precio=9629&B1=Confirmar,0
/tienda1/publico/registro.jsp /modo=registro&login=vitacco&password=_bielda&nombre=Abi&apellidos=Dodeny+Desc%E1rrega&email=inglis%40baltasarsantos.vu&dni=69299598T&direccion=C%2F+Gaspar+Reyes%2C+172+8%3FF&ciudad=Ortuella&cp=11640&provincia=Madrid&ntc=4859429547121614&B1=Registrar,0
/tienda1/publico/vaciar.jsp /B2=Vaciar+carrito,0
/tienda1/miembros/editar.jsp /modo=registro&login=shuman6&password=zool%F37IC1&nombre=Gisela&apellidos=Boccaccini+Basart&email=butalov0%40lettere.dm&dni=61323691X&direccion=Alfredo+Calderon+136+&ciudad=Poblaci%F3n+de+Arroyo&cp=10817&provincia=Burgos&ntc=8833519281549056&B1=Registrar,0
/tienda1/publico/anadir.jsp /id=3&nombre=Jam%F3n+Ib%E9rico&precio=100&cantidad=52&B1=A%F1adir+al+carrito,0
/tienda1/publico/autenticar.jsp /modo=entrar&login=wilmont&pwd=3ule1s&remember=on&B1=Entrar,0
/tienda1/publico/caracteristicas.jsp /id=2,0
/tienda1/publico/entrar.jsp /errorMsg=Credenciales+incorrectas,0
/tienda1/publico/pagar.jsp /modo=insertar&precio=5639&B1=Confirmar,0
/tienda1/publico/registro.jsp /modo=registro&login=rahman&password=saciedad&nombre=Livio&apellidos=V%E9lez+Acejas&email=teller%40asesoriaviesca.edu&dni=93830161M&direccion=C%2F+Alfara+De+Algimia%2C+184+&ciudad=Almazora%2FAlmassora&cp=25266&provincia=Ourense&ntc=5048106105397665&B1=Registrar,0
/tienda1/publico/vaciar.jsp /B2=Vaciar+carrito,0
/tienda1/miembros/editar.jsp /modo=registro&login=mathieso&password=pesantez&nombre=Trinidad&apellidos=Mc%27Morral+Obrist&email=jolley%40decoaching.na&dni=50535908D&direccion=Azorin+35+1B&ciudad=Padiernos&cp=25613&provincia=Sevilla&ntc=8120300504791286&B1=Registrar,0
/tienda1/publico/anadir.jsp /id=2&nombre=Queso+Manchego&precio=100&cantidad=89&B1=A%F1adir+al+carrito,0
/tienda1/publico/autenticar.jsp /modo=entrar&login=lazlo&pwd=qu%EDnola&remember=on&B1=Entrar,0
/tienda1/publico/caracteristicas.jsp /id=2,0
/tienda1/publico/entrar.jsp /errorMsg=Credenciales+incorrectas,0
/tienda1/publico/pagar.jsp /modo=insertar&precio=571&B1=Confirmar,0
/tienda1/publico/registro.jsp /modo=registro&login=gdowik2&password=29%3Fem2ti3a&nombre=Grecia&apellidos=Ar%E1n+Pola&email=fravel%40filtraciondehumos.sz&dni=48171319G&direccion=El+Vito%2C+90+&ciudad=Ampolla%2C+L%27&cp=50100&provincia=Castell%F3n&ntc=1798713909636768&B1=Registrar,0
/tienda1/publico/vaciar.jsp /B2=Vaciar+carrito,0
/tienda1/miembros/editar.jsp /modo=registro&login=silvia&password=chuchazo&nombre=Antoliano&apellidos=Benajas+Rodr%EDguez&email=pearcy%40b-sign.mz&dni=10560589R&direccion=C%2F+De+La+Riera+D%27horta+105%2C+5%3FH&ciudad=Duesaig%FCes&cp=46725&provincia=Navarra&ntc=2409731978356224&B1=Registrar,0
/tienda1/publico/anadir.jsp /id=1&nombre=Vino+Rioja&precio=39&cantidad=38&B1=A%F1adir+al+carrito,0
/tienda1/publico/autenticar.jsp /modo=entrar&login=justino&pwd=caricioso&remember=on&B1=Entrar,0
/tienda1/publico/caracteristicas.jsp /id=2,0
/tienda1/publico/entrar.jsp /errorMsg=Credenciales+incorrectas,0
/tienda1/publico/pagar.jsp /modo=insertar&precio=1894&B1=Confirmar,0
/tienda1/publico/registro.jsp /modo=registro&login=beaulieu&password=rEcoRdaTi87&nombre=James&apellidos=Mol%ED&email=vadim%40drae2.ci&dni=15495714Q&direccion=C%2F+Coca+De+La+Pi%F1era+167+&ciudad=Grado%2C+El&cp=46194&provincia=Ourense&ntc=6121365584311454&B1=Registrar,0
/tienda1/publico/vaciar.jsp /B2=Vaciar+carrito,0
/tienda1/miembros/editar.jsp /modo=registro&login=bartholo&password=g5Ada%F1E3a&nombre=Ornela&apellidos=Las+Gij%F3n&email=frydtberg%40archivodeimagenes.cat&dni=52310665V&direccion=Calle+Artigako+Haritza%2C+S%2FN+8%3FD&ciudad=Banyeres+del+Pened%E8s&cp=17488&provincia=Cuenca&ntc=5147466814822195&B1=Registrar,0
/tienda1/publico/anadir.jsp /id=1&nombre=Queso+Manchego&precio=100&cantidad=59&B1=A%F1adir+al+carrito,0
/tienda1/publico/autenticar.jsp /modo=entrar&login=nel&pwd=InaNimadA&remember=on&B1=Entrar,0
/tienda1/publico/caracteristicas.jsp /id=1,0
/tienda1/publico/entrar.jsp /errorMsg=Credenciales+incorrectas,0
/tienda1/publico/pagar.jsp /modo=insertar&precio=5100&B1=Confirmar,0
/tienda1/publico/registro.jsp /modo=registro&login=tregenza&password=cuarenTona&nombre=Didier&apellidos=Estupi%F1an+Lladonet&email=mullin%40gopersonaltrainers.nr&dni=75067173A&direccion=C%2F+Tomillar%2C+54%2C+1-E&ciudad=Gues%E1laz&cp=31640&provincia=Zamora&ntc=8120300504791286&B1=Registrar,0
/tienda1/publico/vaciar.jsp /B2=Vaciar+carrito,0
/tienda1/miembros/editar.jsp /modo=registro&login=tele&password=EvENTual&nombre=Faustiniano&apellidos=Vilapri%F1o&email=holding%40onoratoinformatica.in&dni=70536583E&direccion=C%2F+Periodista+Adeflor%2C+12%2C+&ciudad=Fresno+de+la+Vega&cp=25512&provincia=La+Rioja&ntc=4105436805418109&B1=Registrar,0
/tienda1/publico/anadir.jsp /id=3&nombre=Queso+Manchego&precio=85&cantidad=8&B1=A%F1adir+al+carrito,0
/tienda1/publico/autenticar.jsp /modo=entrar&login=femke&pwd=mEstiZo&remember=off&B1=Entrar,0
/tienda1/publico/caracteristicas.jsp /id=1,0
/tienda1/publico/entrar.jsp /errorMsg=Credenciales+incorrectas,0
/tienda1/publico/pagar.jsp /modo=insertar&precio=1437&B1=Pasar+por+caja,0
/tienda1/publico/registro.jsp /modo=registro&login=mariabel&password=c2645ido&nombre=Zelma&apellidos=Dotor+Fornell&email=celik-regan%40turinga.sb&dni=95113653M&direccion=Carrer+Jaume+D%27artes+78%2C+&ciudad=Osornillo&cp=10411&provincia=Burgos&ntc=3090147546194865&B1=Registrar,0
/tienda1/publico/vaciar.jsp /B2=Vaciar+carrito,0
/tienda1/miembros/editar.jsp /modo=registro&login=druci&password=exCusaNa&nombre=Pamina&apellidos=Marrocchi&email=laplat%40granadapromueve.cx&dni=49653086L&direccion=Calle+Rioja+147+&ciudad=Argamasilla+de+Alba&cp=22991&provincia=La+Rioja&ntc=3572857528910134&B1=Registrar,0
/tienda1/publico/anadir.jsp /id=1&nombre=Queso+Manchego&precio=39&cantidad=32&B1=A%F1adir+al+carrito,0
/tienda1/publico/autenticar.jsp /modo=entrar&login=bento&pwd=albegar&remember=off&B1=Entrar,0
/tienda1/publico/caracteristicas.jsp /id=2,0
/tienda1/publico/entrar.jsp /errorMsg=Credenciales+incorrectas,0
/tienda1/publico/pagar.jsp /modo=insertar&precio=8000&B1=Confirmar,0
/tienda1/publico/registro.jsp /modo=registro&login=gould&password=haBLisT%E1N&nombre=Gina&apellidos=Marmolejos&email=tindall-bourne%40pintandomucho.cg&dni=06327548H&direccion=Codigo+Postal+Para+Tele+5%2C+63+13G&ciudad=Cabanelles&cp=05230&provincia=Ciudad+Real&ntc=4108422495216222&B1=Registrar,0
/tienda1/publico/vaciar.jsp /B2=Vaciar+carrito,0
/tienda1/miembros/editar.jsp /modo=registro&login=heinen&password=tauj%EDa&nombre=Hernardo&apellidos=Barrera+Medio&email=negroni%40escarba.ki&dni=91650654R&direccion=C%2F+Almenas+98+5%3FF&ciudad=Monasterio+de+Vega&cp=45480&provincia=Burgos&ntc=1867101585349432&B1=Registrar,0
/tienda1/publico/anadir.jsp /id=3&nombre=Jam%F3n+Ib%E9rico&precio=100&cantidad=50&B1=A%F1adir+al+carrito,0
/tienda1/publico/autenticar.jsp /modo=entrar&login=hasty&pwd=hacinadora&remember=on&B1=Entrar,0
/tienda1/publico/caracteristicas.jsp /id=1,0
/tienda1/publico/entrar.jsp /errorMsg=Credenciales+incorrectas,0
/tienda1/publico/pagar.jsp /modo=insertar&precio=8721&B1=Confirmar,0
/tienda1/publico/registro.jsp /modo=registro&login=hofmeist0&password=aborr-ascarse&nombre=Sofronio&apellidos=Girabal+Sabaters&email=mortensen%40look2fly.nr&dni=96304534S&direccion=C%2F+Universidad+Laboral+193%2C+&ciudad=Mor%F3n+de+Almaz%E1n&cp=45641&provincia=Teruel&ntc=0029687955884916&B1=Registrar,0
/tienda1/publico/vaciar.jsp /B2=Vaciar+carrito,0
/tienda1/miembros/editar.jsp /modo=registro&login=luettcha&password=afasiA&nombre=Oliverio&apellidos=Fuente+Ezcurra&email=arrindell%40salsaspain.so&dni=20741927K&direccion=Calle+Limones%2C+60%2C+&ciudad=Torre-Pacheco&cp=43391&provincia=%C1vila&ntc=3453010918102829&B1=Registrar,0
/tienda1/publico/anadir.jsp /id=1&nombre=Jam%F3n+Ib%E9rico&precio=39&cantidad=73&B1=A%F1adir+al+carrito,0
/tienda1/publico/autenticar.jsp /modo=entrar&login=swaden&pwd=l-9r%F3N&remember=on&B1=Entrar,0
/tienda1/publico/caracteristicas.jsp /id=1,0
/tienda1/publico/entrar.jsp /errorMsg=Credenciales+incorrectas,0
/tienda1/publico/pagar.jsp /modo=insertar&precio=3290&B1=Confirmar,0
/tienda1/publico/registro.jsp /modo=registro&login=turcot&password=ga27393&nombre=Davel&apellidos=Cohen+Encabo&email=jefferson-kuznezov%40productosgarantizados.bb&dni=96244363N&direccion=Pobla+De+Segur+125%2C+&ciudad=San+Miguel+del+Pino&cp=50830&provincia=Badajoz&ntc=8382198475912470&B1=Registrar,0
/tienda1/publico/vaciar.jsp /B2=Vaciar+carrito,0
/tienda1/miembros/editar.jsp /modo=registro&login=bi-jun&password=u%2B6711n&nombre=Vital&apellidos=Sanzana&email=fechner_rabel%40fortelingenieria.sd&dni=30731993Z&direccion=Calle+300+Al+8+Del+Km.+1+Puesta+En+Riego+144%2C+&ciudad=Rabanera&cp=28529&provincia=Ciudad+Real&ntc=8112463207764255&B1=Registrar,0
/tienda1/publico/anadir.jsp /id=1&nombre=Queso+Manchego&precio=39&cantidad=72&B1=A%F1adir+al+carrito,0
/tienda1/publico/autenticar.jsp /modo=entrar&login=hixon&pwd=incr622tO&remember=off&B1=Entrar,0
/tienda1/publico/caracteristicas.jsp /id=2,0
/tienda1/publico/entrar.jsp /errorMsg=Credenciales+incorrectas,0
/tienda1/publico/pagar.jsp /modo=insertar&precio=9041&B1=Confirmar,0
/tienda1/publico/registro.jsp /modo=registro&login=coraline&password=co1coja&nombre=Estasio&apellidos=Cl%E9rici+Panella&email=boskova_busey%40piensoparaperros.qa&dni=12205405H&direccion=C%2F+Boabdil%2C+91+&ciudad=Lubi%E1n&cp=23670&provincia=Salamanca&ntc=5830397031097456&B1=Registrar,0
/tienda1/publico/vaciar.jsp /B2=Vaciar+carrito,0
/tienda1/miembros/editar.jsp /modo=registro&login=jarvie&password=9p30A&nombre=Basilia&apellidos=Gutarra+Marimon&email=patey%40suncorp.st&dni=15885803W&direccion=C%2F+Melilla%2C+149%2C+&ciudad=Vila-sana&cp=44340&provincia=Toledo&ntc=4030398318773720&B1=Registrar,0
/tienda1/publico/anadir.jsp /id=1&nombre=Queso+Manchego&precio=100&cantidad=73&B1=A%F1adir+al+carrito,0
/tienda1/publico/autenticar.jsp /modo=entrar&login=brokaw&pwd=ba1uetazo&remember=on&B1=Entrar,0
/tienda1/publico/caracteristicas.jsp /id=2,0
/tienda1/publico/entrar.jsp /errorMsg=Credenciales+incorrectas,0
/tienda1/publico/pagar.jsp /modo=insertar&precio=7840&B1=Confirmar,0
/tienda1/publico/registro.jsp /modo=registro&login=nagaraja&password=6E0turEr2&nombre=Nuri&apellidos=Bada+Gorina&email=copley%40pisossantcugat.bf&dni=35871689S&direccion=Pelayo%2C+11+12%3FD&ciudad=Pozaldez&cp=45571&provincia=La+Rioja&ntc=4535011157826668&B1=Registrar,0
/tienda1/publico/vaciar.jsp /B2=Vaciar+carrito,0
/tienda1/miembros/editar.jsp /modo=registro&login=gaftea&password=5a4a84e8a&nombre=Luciano&apellidos=Sarri%E0+Orbe&email=hartmann%40softstylestudio.sa&dni=72932222G&direccion=C%2F+Santo+Domingo+13+10%3FB&ciudad=Camponaraya&cp=25576&provincia=Lleida&ntc=9047664799943774&B1=Registrar,0
